Label,Lyrics
2,"Wahrane Wahrane
Wahran, wahran rohti kh'sara
Hejro mennek nas shtara
Ya wahran rohti kh'sara
Hejro mennek nas shtara




Gadou fel ghourba hyara
Wel ghourba s'ibaw ghaddara

Yawady 'la wled elhemry
Wled lemdinaw sidil hewary
Yawady 'la wled elhemry
Wled lemdinaw sidil hewary
Addit ma'houm shoughry
Yawady 'la wled elhemry
Wled lemdinaw sidil hewary
Wel yoom n'fenni toul omri

Wady 'la tahtaha wady
Bled zeen ha zinel widady
Wady 'la tahtaha wady
Bled zeen ha zinel widady
Neg'ad wentaty fou'ady
Wel yoom nebki wen nady




Omry ma nensa bladi
Ardy Ard j'dady

Nwessy tani alannas
Terko deenhom o tebool kass
Yedzina mnel kas welbayda
Raha echra bla fayda
Yedzina mnel kass wel bayda
Raha echra bla fayda 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"[GASHI]
All of these women tonight
They just came for the turn up
Got my drink in my hand
And my blunt I'm about to burn it, yeah




 
[ GASHI]
All of these women tonight
They just came for the turn up
Got my drink in my hand
And my blunt I'm about to burn it, yeah

[GASHI]
Bad bitch in a coupe
Showing me the things that I never knew
Got me doing things that I never do (ah)
Cut off every bitch that went out for you
Push up on the gas now we on the move
Dodgin' all these haters hit 'em with the deuce
Only see me winning I can never lose
Holla all my women about ???

[ GASHI]




You want it, pushing upon it
Stuck in a moment, this what I'm wantin'
Wait in a minute, think in a minute
Now that we're in it, baby we're winning

[Khaled]
W ha dellali w ha temhani
W hak mhani o ha dellali haah
W sir layehdik ya wlidi, ya wlidi, ya wlidi
W ha dellali o ha temhani
Ohak mhani o ha sid taai o haah
W sir layehdik ya wlidi, ya wilidi, ya wlidi, ya wlidi

[Khaled]
Aayounha sehour ya sahbi
Shaareha tayer danger
Jat rakba f taxi




W gaa nas resaqsi
Ya nekhwa cent pour cent
W lhema cent pour cent
W ana galbi fe la souffrance
W hiya lahya fi la dance

[ GASHI]
You want it, pushing upon it
Stuck in a moment, this what I'm wantin'
Wait in a minute, think in a minute
Now that we're in it, baby we're winning

[Khaled]
W ha dellali w ha temhani
W hak mhani o ha dellali haah
W sir layehdik ya wlidi, ya wlidi, ya wlidi
W ha dellali o ha temhani
Ohak mhani o ha sid taai o haah




W sir layehdik ya wlidi, ya wilidi, ya wlidi, ya wlidi

[ GASHI]
All of these women tonight
They just came for the turn up (turn up), turn up (turn up)
Got my drink in my hand
And my blunt I'm about to burn it (burn it), burn it
All of these women tonight
They just came for the turn up (turn up), turn up
Got my drink in my hand
And my blunt I'm about to burn it (burn it), yeah 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Had lyom iss3id mbark ki wafitik a yamina
Ya taj lkhwdat khbark lmard libik hlkna
W had lyom iss3id mbark ki wafitik a yamina
Ya taj lkhwdat khbark lmard libik hlkna





Mani tayg 3lik nchofik we nssa9ssi f nass khyana
Mthawal galbi mndark kan lmola y9bl mna
Mani tayg 3lik nchofik we nssa9ssi f nass khyana
Mthawal galbi mndark kan lmola y9bl mna

Hahahaa yamina w m3dm zinik al mglo3a
Hahahaa yamina w m3dm zinik a yamina

Blhamma chahrin nwdi hta dabt dwab lmlha
Kol lila w nhar nadi mayhlach nam lmha
Rah hobk ssfa mn jassdi w rabi 3ff w sabt raha
Nd3i lah ana njwjk ana bechr3ah w lh9 m3ana

Blhamma chahrin nwdi hta dabt dwab lmlha
Kol lila w nhar nadi mayhlach nam lmha
Rah hobk ssfa mn jassdi w rabi 3ff w sabt raha
Nd3i lah ana njwjk ana bechr3ah w lh9 m3ana





Hahahaa yamina w m3dm zinik a ngrita
Hahahaa yamina w m3dm zinik a yaminaaaa hhhaaaaaaaaaaaaa

Yamina ayitlk bsslahi barkak men ne9ra w lghadba
Yamina berrah berrahi bechkalek wahwa gassaba
Yamina ayitlk bsslahi barkak men ne9ra w lghadba
Yamina berrah berrahi bechkalek wahwa gassaba

Galetli ayess men balek matatma3 fm7aba fina
Kima yaghfarli yaghfarlek dnoubek wednoubi ana
Galetli ayess men balek matatma3 fm7aba fina
Kima yaghfarli yaghfarlek dnoubek wednoubi ana

Hahahaa yamina w m3dm zinik a ngrita
Hahahaa yamina w m3dm zinik a yaminaaaa hhhaaaaaaaaaaaaa





W had lyom iss3id mbark ki wafitik a yamina

Ya taj lkhwdat khbark lmard libik hlkna

W had lyom iss3id mbark ki wafitik a yamina
Ya taj lkhwdat khbark lmard libik hlkna

Mali tag 3lik nchofik we nssa9ssi f nass khyana
Mthawal galbi mndark kan lmola y9bl mna

Mali tag 3lik nchofik we nssa9ssi f nass khyana
Mthawal galbi mndark kan lmola y9bl mna

Hahahaa yamina w m3dm zinik al mglo3a
Hahahaa yamina w m3dm zinik a yaminaaaaaaa 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Ya ya ya yaa leili...
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah




Ana el meryoul ana cherrab lerkoul w yaa
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Eli mchi rangé 9bel dangé w yaah
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Yaaa lill
Yana el meryoul yana cherrab l'alcool w ya
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Berkani mettilifoun noughda njibha wya
Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah




Enti sbabi w sbab blaya hay wa3di ehh, 3la jalek enti rani nsoufri wah
Ah ah ahah... 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Lyah lyah moula lila toualfih
Ana bhar 3lya ouentya lla
Mandir mehna
Matesbegh li gouaymi
Dak ezhar ouelmimoun




Zarga lghalti
Mahna tbekki fya
Hasbouni nedrebt
Sahr ellyali oua3er
Ouenti m3ammda
Sahr ellyali oua3er
3li mahli bentikom
Hasnou 3aouni
Yana zarga datni
Ana bghayt lglaybi
Mehna lfakra
Ana bghit el mehna
Ndabbar kindir
Sekra ki touali
Machi koulli youm
Goulou l3omri
Galbi mayensakchi
Goulou l3omri




Tergoud ouettafi dow
3la oucham egdamek
Ya neqtel rajlek
Mehna tbekki fiha
Hesbouha nderbet 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Ya chebba ya chebba
Ya chebba bent bledi
Chebba ya chebba
Ya chebba bent bledi





Wayyy hawajbek magroonin
Aaynik naymin ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy omnin tadhak khayti
Ou yban li eddaw ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy elly fik yekfik
Fik daawat l'waldin ou ya




 
Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy ma nzeedsh naashaq
Rani taaddit ma sbaq ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy hwajebha magroonin
Galou melkimin ou ya

Chebba ya chebba




Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy l'mahna elly nebghiha
Raha bayna ou ya

Chebba ya chebba
Ya chebba bent bledi
Eeeh chebba ya chebba
Ya chebba bent dowwari

Wayyy aalik ma qad nasbor
Ghir an l'aamor ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba




Ya chebba bent bledi
Ya chebba ya chebba
Ya chebba ya chebba

Aah ya chebba ya chebba
Ya chebba bent bledi
Ya chebba ya chebba
Ya chebba bent dowwari

Ya chebba ya chebba
Ya chebba ya chebba
Ya chebba bent bledi

Ya chebba ya chebba
Ya chebba ya chebba
Ya chebba bent bledi
 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Ya chebba ya chebba
Ya chebba bent bledi
Chebba ya chebba
Ya chebba bent bledi





Wayyy hawajbek magroonin
Aaynik naymin ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy omnin tadhak khayti
Ou yban li eddaw ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy elly fik yekfik
Fik daawat l'waldin ou ya




 
Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy ma nzeedsh naashaq
Rani taaddit ma sbaq ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy hwajebha magroonin
Galou melkimin ou ya

Chebba ya chebba




Ya chebba bent bledi
Waah chebba ya chebba
Ya chebba bent bledi

Wayyy l'mahna elly nebghiha
Raha bayna ou ya

Chebba ya chebba
Ya chebba bent bledi
Eeeh chebba ya chebba
Ya chebba bent dowwari

Wayyy aalik ma qad nasbor
Ghir an l'aamor ou ya

Chebba ya chebba
Ya chebba bent bledi
Waah chebba ya chebba




Ya chebba bent bledi
Ya chebba ya chebba
Ya chebba ya chebba

Aah ya chebba ya chebba
Ya chebba bent bledi
Ya chebba ya chebba
Ya chebba bent dowwari

Ya chebba ya chebba
Ya chebba ya chebba
Ya chebba bent bledi

Ya chebba ya chebba
Ya chebba ya chebba
Ya chebba bent bledi
 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana
Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana





Manich menkoum ya dellali
Manich menkoum dertou fiya raykoum hana
Kindir nehne ya dellali
Kindir nehna yak bouha chefna hana

Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana

Galbi fragile ya dellali
Galbi fragile oumasra fiya klil hana
Lahaoulouni ya dellali
Lahaoulouni galouli rahi raïha hana

Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana

Chedda ou hedda ya dellali
Chedda ou hadda ouelaâklya khasra hana




Chedda ou hedda ya dellali
Chedda ou hadda ouelaâklya khasra hana

Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana

Diri m?rama ouya dellali
Diri m?rama ouenti zargua dji aâlik hana
Diri m?rama ouya dellali
Diri m?rama ouenti baïda dji aâlik hana

Trigue el Lycee ya dellali
Trigue el Lycee aâgba ou ki aâyatni hana 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Le matin est là, je rentre chez nous
Les rayons du soleil quand moi je m’éteins
C’est comme chaque fois, fatigue et dégoût
Et la lumière m’apaise enfin.





C’est toujours pareil, aucun souvenir
La même impression, cette honte de soi
Oh toujours pareil, dormir à mourir
Et plus jamais, mais à chaque fois

C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’éloigne de toi
C’est la nuit bien plus forte que moi
C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’entraîne et me noie
La nuit c’est l’autre face de moi

Je voudrais tellement, jurer, te promettre
D’être ce que je suis quand le jour est là
Un père, un amant, mais je cesse de l’être
Quand l’ombre descend j’oublie ma foi

Et je la sens qui vient tout près me narguer




Sans la lumière toutes mes forces me fuient
Tes larmes et tes mains, ne pourront m’aider
Et je deviens mon pire ennemi 

C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’éloigne de toi
C’est la nuit bien plus forte que moi
C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’entraîne et me noie
La nuit c’est l’autre face de moi

C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’éloigne de toi
C’est la nuit bien plus forte que moi
C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’entraîne et me noie
Ma face noire un autre que moi





C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui me prend chaque fois
La nuit  qui se moque bien de moi
C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’impose sa loi
Qui nous vole à nous, me vole à toi.

C’est la vie, c’est l’envie, c’est la vie, c’est l’envie qui m’arrachent à tes bras
La nuit qui m’attire tant dis pourquoi ?
C’est la nuit, c’est la vie, c’est la nuit, c’est l’envie qui ne me lâchent pas
La nuit qui m’entraîne oh retiens-moi

C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’éloigne de toi
C’est la nuit bien plus forte que moi
C’est la nuit, c’est la nuit, c’est la nuit, c’est la nuit qui m’entraîne et me noie




La nuit c’est l’autre face de moi 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Goulo l'oomri galbi ma yensakshi
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali
Golo l'oomri el kbda tgataat bin zoj
Men Oran l'marseille dellali




Men Oran l'marseille dellali

Yana bghit lglaibi lmehna lfakra
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali
Khaliw lebhar yakoulni oulla z'aafha
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali

Yana klet el hema yana beha nhaneha
Men Oran l'marseille dellali
Men wahrane l'marseille dellali
Yana klet el lef'aa ya beha nsameha
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali

Heta ngol nbatal o terda li alee
Men wahrane l'marseille dellali




Men wahrane l'marseille dellali
Tellement nebghiha yanebda njeebha
Men wahrane l'marseille dellali
Men Oran l'marseille dellali

Wekhti ezin el arbi wetgol gaouri
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali
Ye'atik mehna ki mahenti ta'edibek ou ya
Men wahrane l'marseille dellali
Men wahrane l'marseille dellali 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Khaled
Redone

[Khaled]
Ana mchit wmnasi 




Hiya mhebla rasi 
haaaaah (lalala)
Ana bghit njib nassi
Dima ro7 3endi bassi 
haa aaaa

Sam7a f dar w jaya b 1000
Khbar mayhemha 3ib w 3ar
lalalala
Sam7a f dar w jaya b 1000
Khbar w ana 3liha mane9deer
lalala

Hiya li bghat 
Hiya hiya hiya 
Li bghat
Daylalayalay lalayalay
Hiya li bghat 




Hiya hiya hiya 
Li bghat
Daylalayalay lalayalay

[Pitbull]
Pitbull aka Christian great 
But please, baby you can call me... 
I make you fall in love 
I’m a thief with the heart 
To me it’s an art 

Baby your eyes don’t lie 
I can see you want a little bit of me 
In your life 
I can treat you like the princess you are 
But behind closed doors 
We can do it all 
Ladies first, when I open doors 




I got an open mind, let me open yours 
You can come see me while I’m on tour 
But until then, besitos mi amor 

[Khaled]
Sam7a f dar w jaya b 1000
Khbar w ana 3liha mane9deer
lalala
Hiya li bghat 
Hiya hiya hiya 
Li bghat
Daylalayalay lalayalay
Hiya li bghat 
Hiya hiya hiya 
Li bghat
Daylalayalay lalayalay

[Khaled & Pitbull]




Watching you, watching me, 
Watching you, watching me, 
Yaaahayyah
And I’m give you want right, 

Watching you, watching me, 
Watching you, watching me, 
Yaaahayyah
And I’m give you want right, 

[Khaled]
Hiya li bghat 
Hiya hiya hiya 
Li bghat
Daylalayalay lalayalay
Hiya li bghat 
Hiya hiya hiya 
Li bghat





Daylalayalay lalayalay
 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"مدام، اليوم نجاة
كيتي صبغت النجلات
بخته زينة البنات
العجابه الهواريه





بخته نور تنادي
كيتي من البخته كيه
يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه
حسنوا عون الخالدي
اللي ما شافته في الدنيا

جاني راجل بشار
صابته بخته
في لاكار
رسلته يجي عندي للدار
يعيد لنا الاخبار بالخفيه
جاني على نص النهار
صابني مهموم و مضرار
بالمحنه و التفكار
خاطري عاد اللي بي




 
جايه في كاليش
مراسيه كي امير الجيش
الرقبه كي الطورنيش
صافيه و الوجه مرايه

بخته عود العراد
زينها ما كسبه ريام
يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه
حسنوا عون الخالدي
اللي ما شافته في الدنيا

جايه في كاليش
مراسيه كي امير الجيش
منها وليت ادهيش




ما بقت الزعامه في

يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"مدام، اليوم نجاة
كيتي صبغت النجلات
بخته زينة البنات
العجابه الهواريه





بخته نور تنادي
كيتي من البخته كيه
يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه
حسنوا عون الخالدي
اللي ما شافته في الدنيا

جاني راجل بشار
صابته بخته
في لاكار
رسلته يجي عندي للدار
يعيد لنا الاخبار بالخفيه
جاني على نص النهار
صابني مهموم و مضرار
بالمحنه و التفكار
خاطري عاد اللي بي




 
جايه في كاليش
مراسيه كي امير الجيش
الرقبه كي الطورنيش
صافيه و الوجه مرايه

بخته عود العراد
زينها ما كسبه ريام
يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه
حسنوا عون الخالدي
اللي ما شافته في الدنيا

جايه في كاليش
مراسيه كي امير الجيش
منها وليت ادهيش




ما بقت الزعامه في

يرغبها مرادي
امنيتي الغاليه سيدي
ذبلت قلبي وحدي
كيتي من البخته كيه 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"W ya datni el mahna datni
Yana datni rawja datni
W datni mahnetha ya nesker kouli youm
Ya datni sekra datni
Yana datni rawja datni




W zewjouha mounkour w hya bla khber
W ya datni sekra datni
Yaaaah datni lmahna datni

La zwaj la dar el 3akba wa3ra
Ya datni sekra datni
Yaaaah datni rawja datni
W la zhar la mimoun zhaou ma ydoum
W ya datni sekra datni
Yana datni rawja datni

W diri 3la rai mouk hia tfahimek
W ya datni sekra datni
Yaaaah datni rawja datni
Cha kadek etmaryil el 3ayb ma ydoum
Wya datni sekra datni
Yaaaah datni rawja datni





W hna ndirou tawil manach khayfine
Ya datni sekra datni
Yaaaah datni l mahna datniiii
La zwaj la mektoub ki ghadi ntoub
Ya datni sekra datni
Yaaaah datni lmahna daaaaaaatni 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
2,"Paroles de la chanson Les Ailes :
Hattén tetwalou jenjik waârafti elghalta mil swab Hattén tetwalou jenjik waârafti elghalta mil swab





Goulili yarhem waldik chkoun kén dayrek fil hsab
Goulili yarhem waldik chkoun kén dayrek fil hsab.

Amr elhob esiib alik saksini rani jarrab, khayef yalaâbouha bik wetdhouki kifi laadhab

Goulili yarhem waldik chkoun kén dayrek fil hsab.
Goulili yarhem waldik chkoun kén dayrek fil hsab.

Zidi stanni allah yehdik ki yjik msater fil ktab, aah tebghih whowa yebghik wtkounou lethnin ahbab

Goulili yarhem waldik chkoun kén dayrek fil hsab.
Goulili yarhem waldik chkoun kén dayrek fil hsab.




 
Maki lya mani lik galbi mil mhabba tab, choufi echab elli ywatik wmen mbaâid rodi el wjab

Goulili yarhem waldik chkoun kén dayrek fil hsab.
Goulili yarhem waldik chkoun kén dayrek fil hsab.

Maki lya mani lik galbi mil mhabba tab, choufi zoufri yebni aâlik wmen mbaâid rodi el wjab

Goulili yarhem waldik chkoun kén dayrek fil hsab.
Goulili yarhem waldik chkoun kén dayrek fil hsab.

Hattén tetwalou jenjik waârafti elghalta mil swab (.....) 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)"
